time,BinaryProtocol:bytesReadPerSecond,BinaryProtocol:bytesWrittenPerSecond,BinaryProtocol:messagesReadPerSecond,BinaryProtocol:messagesWrittenPerSecond,BinaryProtocol:nAckMessages,BinaryProtocol:nBytesRead,BinaryProtocol:nBytesWritten,BinaryProtocol:nEntriesOldVersion,BinaryProtocol:nGroupAckMessages,BinaryProtocol:nGroupedAcks,BinaryProtocol:nMaxGroupedAcks,BinaryProtocol:nMessageBatches,BinaryProtocol:nMessagesBatched,BinaryProtocol:nMessagesRead,BinaryProtocol:nMessagesWritten,BinaryProtocol:nReadNanos,BinaryProtocol:nWriteNanos,Cache:DOSBytes,Cache:adminBytes,Cache:cacheTotalBytes,Cache:dataAdminBytes,Cache:dataBytes,Cache:lockBytes,Cache:lruDirtySize,Cache:lruMixedSize,Cache:nBINDeltasFetchMiss,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsFetchMissRatio,Cache:nBinDeltaBlindOps,Cache:nBytesEvictedCACHEMODE,Cache:nBytesEvictedCRITICAL,Cache:nBytesEvictedDAEMON,Cache:nBytesEvictedEVICTORTHREAD,Cache:nBytesEvictedMANUAL,Cache:nCachedBINDeltas,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nDirtyNodesEvicted,Cache:nEvictionRuns,Cache:nFullBINsMiss,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsEvicted,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesMovedToDirtyLRU,Cache:nNodesMutated,Cache:nNodesPutBack,Cache:nNodesSkipped,Cache:nNodesStripped,Cache:nNodesTargeted,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointInterval,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:fileDeletionBacklog,Cleaning:maxUtilization,Cleaning:minUtilization,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerDisksReads,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerRuns,Cleaning:nClusterLNsProcessed,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsExpired,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nMarkLNsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRepeatIteratorReads,Cleaning:nRevisalRuns,Cleaning:nToBeCleanedLNsProcessed,Cleaning:nTwoPassRuns,Cleaning:pendingLNQueueSize,Cleaning:totalLogSize,ConsistencyTracker:nLagConsistencyWaitMS,ConsistencyTracker:nLagConsistencyWaits,ConsistencyTracker:nVLSNConsistencyWaitMS,ConsistencyTracker:nVLSNConsistencyWaits,Environment:btreeRelatchesRequired,Environment:environmentCreationTime,Environment:nBinDeltaDelete,Environment:nBinDeltaGet,Environment:nBinDeltaInsert,Environment:nBinDeltaUpdate,FeederManager:nFeedersCreated,FeederManager:nFeedersShutdown,FeederManager:nMaxReplicaLag,FeederManager:nMaxReplicaLagName,FeederManager:replicaDelayMap,FeederManager:replicaLastCommitTimestampMap,FeederManager:replicaLastCommitVLSNMap,FeederManager:replicaVLSNLagMap,FeederManager:replicaVLSNRateMap,FeederTxns:ackWaitMS,FeederTxns:lastCommitTimestamp,FeederTxns:lastCommitVLSN,FeederTxns:totalTxnMS,FeederTxns:txnsAcked,FeederTxns:txnsNotAcked,FeederTxns:vlsnRate,I/O:bufferBytes,I/O:endOfLog,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncMaxTime,I/O:nFSyncRequests,I/O:nFSyncTime,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGroupCommitWaits,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nLogIntervalExceeded,I/O:nLogMaxGroupCommitThreshold,I/O:nNoFreeBuffer,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:PS MarkSweep.count,Jvm:PS MarkSweep.time,Jvm:PS Scavenge.count,Jvm:PS Scavenge.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,OffHeap:offHeapAllocFailure,OffHeap:offHeapAllocOverflow,OffHeap:offHeapBINsLoaded,OffHeap:offHeapBINsStored,OffHeap:offHeapCachedBINDeltas,OffHeap:offHeapCachedBINs,OffHeap:offHeapCachedLNs,OffHeap:offHeapCriticalNodesTargeted,OffHeap:offHeapDirtyNodesEvicted,OffHeap:offHeapLNsEvicted,OffHeap:offHeapLNsLoaded,OffHeap:offHeapLNsStored,OffHeap:offHeapLruSize,OffHeap:offHeapNodesEvicted,OffHeap:offHeapNodesMutated,OffHeap:offHeapNodesSkipped,OffHeap:offHeapNodesStripped,OffHeap:offHeapNodesTargeted,OffHeap:offHeapThreadUnavailable,OffHeap:offHeapTotalBlocks,OffHeap:offHeapTotalBytes,Op:priDelete,Op:priDeleteFail,Op:priInsert,Op:priInsertFail,Op:priPosition,Op:priSearch,Op:priSearchFail,Op:priUpdate,Op:secDelete,Op:secInsert,Op:secPosition,Op:secSearch,Op:secSearchFail,Op:secUpdate,Replay:latestCommitLagMs,Replay:maxCommitProcessingNanos,Replay:minCommitProcessingNanos,Replay:nAborts,Replay:nCommitAcks,Replay:nCommitNoSyncs,Replay:nCommitSyncs,Replay:nCommitWriteNoSyncs,Replay:nCommits,Replay:nElapsedTxnTime,Replay:nGroupCommitMaxExceeded,Replay:nGroupCommitTimeouts,Replay:nGroupCommitTxns,Replay:nGroupCommits,Replay:nLNs,Replay:nMessageQueueOverflows,Replay:nNameLNs,Replay:totalCommitLagMs,Replay:totalCommitProcessingNanos,VLSNIndex:nBucketsCreated,VLSNIndex:nHeadBucketsDeleted,VLSNIndex:nHits,VLSNIndex:nMisses,VLSNIndex:nTailBucketsDeleted
2019-07-15 19:20:12.670 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,16887925,3272,109224,896, ,11, , , , , , , , , , , ,11,11, , , ,2,1,18, , , , , , , , , , , , , , , , ,464726,4,463167,463167, , , , , ,17,17, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1563217332211, , , , , , ,0, , , , , , , ,1563217358645,234, , , , ,16777216, , , , ,0, , , , , , , ,16, , , , , ,1, , , , , , , , , , , , , , , , , , ,74875504,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2019-07-15 19:21:12.678 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,16887925,3272,109224,896, ,11, , , , , , , , , , , ,11,11, , , ,2,1,18, , , , , , , , , , , , , , , , ,464726,4,463167,463167, , , , , ,17,17, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1563217332211, , , , , , ,0, , , , , , , ,1563217358645,234, , , , ,16777216, , , , ,0, , , , , , , ,16, , , , , ,1, , , , , , , , , , , , , , , , , , ,79124992,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2019-07-15 19:22:12.683 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,16887925,3272,109224,896, ,11, , , , , , , , , , , ,11,11, , , ,2,1,18, , , , , , , , , , , , , , , , ,464726,4,463167,463167, , , , , ,17,17, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1563217332211, , , , , , ,0, , , , , , , ,1563217358645,234, , , , ,16777216, , , , ,0, , , , , , , ,16, , , , , ,1, , , , , , , , , , , , , , , , , , ,82664128,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2019-07-15 19:23:12.688 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,16887925,3272,109224,896, ,11, , , , , , , , , , , ,11,11, , , ,2,1,18, , , , , , , , , , , , , , , , ,464726,4,463167,463167, , , , , ,17,17, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1563217332211, , , , , , ,0, , , , , , , ,1563217358645,234, , , , ,16777216, , , , ,0, , , , , , , ,16, , , , , ,1, , , , , , , , , , , , , , , , , , ,86413624,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2019-07-15 19:24:12.693 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,16887925,3272,109224,896, ,11, , , , , , , , , , , ,11,11, , , ,2,1,18, , , , , , , , , , , , , , , , ,464726,4,463167,463167, , , , , ,17,17, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1563217332211, , , , , , ,0, , , , , , , ,1563217358645,234, , , , ,16777216, , , , ,0, , , , , , , ,16, , , , , ,1, , , , , , , , , , , , , , , , , , ,90153712,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2019-07-15 19:25:12.697 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,16887925,3272,109224,896, ,11, , , , , , , , , , , ,11,11, , , ,2,1,18, , , , , , , , , , , , , , , , ,464726,4,463167,463167, , , , , ,17,17, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1563217332211, , , , , , ,0, , , , , , , ,1563217358645,234, , , , ,16777216, , , , ,0, , , , , , , ,16, , , , , ,1, , , , , , , , , , , , , , , , , , ,93440192,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2019-07-15 19:26:12.704 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,16887925,3272,109224,896, ,11, , , , , , , , , , , ,11,11, , , ,2,1,18, , , , , , , , , , , , , , , , ,464726,4,463167,463167, , , , , ,17,17, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1563217332211, , , , , , ,0, , , , , , , ,1563217358645,234, , , , ,16777216, , , , ,0, , , , , , , ,16, , , , , ,1, , , , , , , , , , , , , , , , , , ,97433480,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2019-07-15 19:27:12.710 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,16887925,3272,109224,896, ,11, , , , , , , , , , , ,11,11, , , ,2,1,18, , , , , , , , , , , , , , , , ,464726,4,463167,463167, , , , , ,17,17, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1563217332211, , , , , , ,0, , , , , , , ,1563217358645,234, , , , ,16777216, , , , ,0, , , , , , , ,16, , , , , ,1, , , , , , , , , , , , , , , , , , ,99521312,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2019-07-15 19:28:12.715 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,16887925,3272,109224,896, ,11, , , , , , , , , , , ,11,11, , , ,2,1,18, , , , , , , , , , , , , , , , ,464726,4,463167,463167, , , , , ,17,17, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1563217332211, , , , , , ,0, , , , , , , ,1563217358645,234, , , , ,16777216, , , , ,0, , , , , , , ,16, , , , , ,1, , , , , , , , , , , , , , , , , , ,102512616,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2019-07-15 19:29:12.721 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,16887925,3272,109224,896, ,11, , , , , , , , , , , ,11,11, , , ,2,1,18, , , , , , , , , , , , , , , , ,464726,4,463167,463167, , , , , ,17,17, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1563217332211, , , , , , ,0, , , , , , , ,1563217358645,234, , , , ,16777216, , , , ,0, , , , , , , ,16, , , , , ,1, , , , , , , , , , , , , , , , , , ,106022336,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2019-07-15 19:30:12.726 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,16887925,3272,109224,896, ,11, , , , , , , , , , , ,11,11, , , ,2,1,18, , , , , , , , , , , , , , , , ,464726,4,463167,463167, , , , , ,17,17, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1563217332211, , , , , , ,0, , , , , , , ,1563217358645,234, , , , ,16777216, , , , ,0, , , , , , , ,16, , , , , ,1, , , , , , , , , , , , , , , , , , ,108869608,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2019-07-15 19:31:12.731 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,16887925,3272,109224,896, ,11, , , , , , , , , , , ,11,11, , , ,2,1,18, , , , , , , , , , , , , , , , ,464726,4,463167,463167, , , , , ,17,17, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1563217332211, , , , , , ,0, , , , , , , ,1563217358645,234, , , , ,16777216, , , , ,0, , , , , , , ,16, , , , , ,1, , , , , , , , , , , , , , , , , , ,111649344,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2019-07-15 19:32:12.739 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,16887925,3272,109224,896, ,11, , , , , , , , , , , ,11,11, , , ,2,1,18, , , , , , , , , , , , , , , , ,464726,4,463167,463167, , , , , ,17,17, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1563217332211, , , , , , ,0, , , , , , , ,1563217358645,234, , , , ,16777216, , , , ,0, , , , , , , ,16, , , , , ,1, , , , , , , , , , , , , , , , , , ,114727976,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2019-07-15 19:33:12.745 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,16887925,3272,109224,896, ,11, , , , , , , , , , , ,11,11, , , ,2,1,18, , , , , , , , , , , , , , , , ,464726,4,463167,463167, , , , , ,17,17, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1563217332211, , , , , , ,0, , , , , , , ,1563217358645,234, , , , ,16777216, , , , ,0, , , , , , , ,16, , , , , ,1, , , , , , , , , , , , , , , , , , ,118271376,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2019-07-15 19:34:12.751 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,16887925,3272,109224,896, ,11, , , , , , , , , , , ,11,11, , , ,2,1,18, , , , , , , , , , , , , , , , ,464726,4,463167,463167, , , , , ,17,17, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1563217332211, , , , , , ,0, , , , , , , ,1563217358645,234, , , , ,16777216, , , , ,0, , , , , , , ,16, , , , , ,1, , , , , , , , , , , , , , , , , , ,120609888,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2019-07-15 19:35:12.757 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,16887925,3272,109224,896, ,11, , , , , , , , , , , ,11,11, , , ,2,1,18, , , , , , , , , , , , , , , , ,464726,4,463167,463167, , , , , ,17,17, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1563217332211, , , , , , ,0, , , , , , , ,1563217358645,234, , , , ,16777216, , , , ,0, , , , , , , ,16, , , , , ,1, , , , , , , , , , , , , , , , , , ,123910424,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2019-07-15 19:36:12.764 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,16887925,3272,109224,896, ,11, , , , , , , , , , , ,11,11, , , ,2,1,18, , , , , , , , , , , , , , , , ,464726,4,463167,463167, , , , , ,17,17, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1563217332211, , , , , , ,0, , , , , , , ,1563217358645,234, , , , ,16777216, , , , ,0, , , , , , , ,16, , , , , ,1, , , , , , , , , , , , , , , , , , ,126772656,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2019-07-15 19:37:12.769 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,16887925,3272,109224,896, ,11, , , , , , , , , , , ,11,11, , , ,2,1,18, , , , , , , , , , , , , , , , ,464726,4,463167,463167, , , , , ,17,17, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1563217332211, , , , , , ,0, , , , , , , ,1563217358645,234, , , , ,16777216, , , , ,0, , , , , , , ,16, , , , , ,1, , , , , , , , , , , , , , , , , , ,129887856,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2019-07-15 19:38:12.774 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,16887925,3272,109224,896, ,11, , , , , , , , , , , ,11,11, , , ,2,1,18, , , , , , , , , , , , , , , , ,464726,4,463167,463167, , , , , ,17,17, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1563217332211, , , , , , ,0, , , , , , , ,1563217358645,234, , , , ,16777216, , , , ,0, , , , , , , ,16, , , , , ,1, , , , , , , , , , , , , , , , , , ,133316984,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2019-07-15 19:39:12.780 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,16887925,3272,109224,896, ,11, , , , , , , , , , , ,11,11, , , ,2,1,18, , , , , , , , , , , , , , , , ,464726,4,463167,463167, , , , , ,17,17, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1563217332211, , , , , , ,0, , , , , , , ,1563217358645,234, , , , ,16777216, , , , ,0, , , , , , , ,16, , , , , ,1, , , , , , , , , , , , , , , , , , ,137371344,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2019-07-15 19:40:12.786 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,16887925,3272,109224,896, ,11, , , , , , , , , , , ,11,11, , , ,2,1,18, , , , , , , , , , , , , , , , ,464726,4,463167,463167, , , , , ,17,17, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1563217332211, , , , , , ,0, , , , , , , ,1563217358645,234, , , , ,16777216, , , , ,0, , , , , , , ,16, , , , , ,1, , , , , , , , , , , , , , , , , , ,140096240,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2019-07-15 19:41:12.791 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,16887925,3272,109224,896, ,11, , , , , , , , , , , ,11,11, , , ,2,1,18, , , , , , , , , , , , , , , , ,464726,4,463167,463167, , , , , ,17,17, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1563217332211, , , , , , ,0, , , , , , , ,1563217358645,234, , , , ,16777216, , , , ,0, , , , , , , ,16, , , , , ,1, , , , , , , , , , , , , , , , , , ,143494480,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2019-07-15 19:42:12.795 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,16887925,3272,109224,896, ,11, , , , , , , , , , , ,11,11, , , ,2,1,18, , , , , , , , , , , , , , , , ,464726,4,463167,463167, , , , , ,17,17, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1563217332211, , , , , , ,0, , , , , , , ,1563217358645,234, , , , ,16777216, , , , ,0, , , , , , , ,16, , , , , ,1, , , , , , , , , , , , , , , , , , ,146996824,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2019-07-15 19:43:12.802 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,16887925,3272,109224,896, ,11, , , , , , , , , , , ,11,11, , , ,2,1,18, , , , , , , , , , , , , , , , ,464726,4,463167,463167, , , , , ,17,17, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1563217332211, , , , , , ,0, , , , , , , ,1563217358645,234, , , , ,16777216, , , , ,0, , , , , , , ,16, , , , , ,1, , , , , , , , , , , , , , , , , , ,150115736,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2019-07-15 19:44:12.810 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,16887925,3272,109224,896, ,11, , , , , , , , , , , ,11,11, , , ,2,1,18, , , , , , , , , , , , , , , , ,464726,4,463167,463167, , , , , ,17,17, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1563217332211, , , , , , ,0, , , , , , , ,1563217358645,234, , , , ,16777216, , , , ,0, , , , , , , ,16, , , , , ,1, , , , , , , , , , , , , , , , , , ,152673888,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2019-07-15 19:45:12.815 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,16887925,3272,109224,896, ,11, , , , , , , , , , , ,11,11, , , ,2,1,18, , , , , , , , , , , , , , , , ,464726,4,463167,463167, , , , , ,17,17, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1563217332211, , , , , , ,0, , , , , , , ,1563217358645,234, , , , ,16777216, , , , ,0, , , , , , , ,16, , , , , ,1, , , , , , , , , , , , , , , , , , ,155894712,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2019-07-15 19:46:12.818 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,16887925,3272,109224,896, ,11, , , , , , , , , , , ,11,11, , , ,2,1,18, , , , , , , , , , , , , , , , ,464726,4,463167,463167, , , , , ,17,17, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1563217332211, , , , , , ,0, , , , , , , ,1563217358645,234, , , , ,16777216, , , , ,0, , , , , , , ,16, , , , , ,1, , , , , , , , , , , , , , , , , , ,159308184,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2019-07-15 19:47:12.824 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,16887925,3272,109224,896, ,11, , , , , , , , , , , ,11,11, , , ,2,1,18, , , , , , , , , , , , , , , , ,464726,4,463167,463167, , , , , ,17,17, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1563217332211, , , , , , ,0, , , , , , , ,1563217358645,234, , , , ,16777216, , , , ,0, , , , , , , ,16, , , , , ,1, , , , , , , , , , , , , , , , , , ,163193024,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2019-07-15 19:48:12.829 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,16887925,3272,109224,896, ,11, , , , , , , , , , , ,11,11, , , ,2,1,18, , , , , , , , , , , , , , , , ,464726,4,463167,463167, , , , , ,17,17, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1563217332211, , , , , , ,0, , , , , , , ,1563217358645,234, , , , ,16777216, , , , ,0, , , , , , , ,16, , , , , ,1, , , , , , , , , , , , , , , , , , ,166076336,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2019-07-15 19:49:12.835 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,16887925,3272,109224,896, ,11, , , , , , , , , , , ,11,11, , , ,2,1,18, , , , , , , , , , , , , , , , ,464726,4,463167,463167, , , , , ,17,17, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1563217332211, , , , , , ,0, , , , , , , ,1563217358645,234, , , , ,16777216, , , , ,0, , , , , , , ,16, , , , , ,1, , , , , , , , , , , , , , , , , , ,168712744,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2019-07-15 19:50:12.842 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,16887925,3272,109224,896, ,11, , , , , , , , , , , ,11,11, , , ,2,1,18, , , , , , , , , , , , , , , , ,464726,4,463167,463167, , , , , ,17,17, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1563217332211, , , , , , ,0, , , , , , , ,1563217358645,234, , , , ,16777216, , , , ,0, , , , , , , ,16, , , , , ,1, , , , , , , , , , , , , , , , , , ,172353000,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
