time,BinaryProtocol:bytesReadPerSecond,BinaryProtocol:bytesWrittenPerSecond,BinaryProtocol:messagesReadPerSecond,BinaryProtocol:messagesWrittenPerSecond,BinaryProtocol:nAckMessages,BinaryProtocol:nBytesRead,BinaryProtocol:nBytesWritten,BinaryProtocol:nEntriesOldVersion,BinaryProtocol:nGroupAckMessages,BinaryProtocol:nGroupedAcks,BinaryProtocol:nMaxGroupedAcks,BinaryProtocol:nMessageBatches,BinaryProtocol:nMessagesBatched,BinaryProtocol:nMessagesRead,BinaryProtocol:nMessagesWritten,BinaryProtocol:nReadNanos,BinaryProtocol:nWriteNanos,Cache:DOSBytes,Cache:adminBytes,Cache:cacheTotalBytes,Cache:dataAdminBytes,Cache:dataBytes,Cache:lockBytes,Cache:lruDirtySize,Cache:lruMixedSize,Cache:nBINDeltasFetchMiss,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsFetchMissRatio,Cache:nBinDeltaBlindOps,Cache:nBytesEvictedCACHEMODE,Cache:nBytesEvictedCRITICAL,Cache:nBytesEvictedDAEMON,Cache:nBytesEvictedEVICTORTHREAD,Cache:nBytesEvictedMANUAL,Cache:nCachedBINDeltas,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nDirtyNodesEvicted,Cache:nEvictionRuns,Cache:nFullBINsMiss,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsEvicted,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesMovedToDirtyLRU,Cache:nNodesMutated,Cache:nNodesPutBack,Cache:nNodesSkipped,Cache:nNodesStripped,Cache:nNodesTargeted,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointInterval,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:fileDeletionBacklog,Cleaning:maxUtilization,Cleaning:minUtilization,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerDisksReads,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerRuns,Cleaning:nClusterLNsProcessed,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsExpired,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nMarkLNsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRepeatIteratorReads,Cleaning:nRevisalRuns,Cleaning:nToBeCleanedLNsProcessed,Cleaning:nTwoPassRuns,Cleaning:pendingLNQueueSize,Cleaning:totalLogSize,ConsistencyTracker:nLagConsistencyWaitMS,ConsistencyTracker:nLagConsistencyWaits,ConsistencyTracker:nVLSNConsistencyWaitMS,ConsistencyTracker:nVLSNConsistencyWaits,Environment:btreeRelatchesRequired,Environment:environmentCreationTime,Environment:nBinDeltaDelete,Environment:nBinDeltaGet,Environment:nBinDeltaInsert,Environment:nBinDeltaUpdate,FeederManager:nFeedersCreated,FeederManager:nFeedersShutdown,FeederManager:nMaxReplicaLag,FeederManager:nMaxReplicaLagName,FeederManager:replicaDelayMap,FeederManager:replicaLastCommitTimestampMap,FeederManager:replicaLastCommitVLSNMap,FeederManager:replicaVLSNLagMap,FeederManager:replicaVLSNRateMap,FeederTxns:ackWaitMS,FeederTxns:lastCommitTimestamp,FeederTxns:lastCommitVLSN,FeederTxns:totalTxnMS,FeederTxns:txnsAcked,FeederTxns:txnsNotAcked,FeederTxns:vlsnRate,I/O:bufferBytes,I/O:endOfLog,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncMaxTime,I/O:nFSyncRequests,I/O:nFSyncTime,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGroupCommitWaits,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nLogIntervalExceeded,I/O:nLogMaxGroupCommitThreshold,I/O:nNoFreeBuffer,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:PS MarkSweep.count,Jvm:PS MarkSweep.time,Jvm:PS Scavenge.count,Jvm:PS Scavenge.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,OffHeap:offHeapAllocFailure,OffHeap:offHeapAllocOverflow,OffHeap:offHeapBINsLoaded,OffHeap:offHeapBINsStored,OffHeap:offHeapCachedBINDeltas,OffHeap:offHeapCachedBINs,OffHeap:offHeapCachedLNs,OffHeap:offHeapCriticalNodesTargeted,OffHeap:offHeapDirtyNodesEvicted,OffHeap:offHeapLNsEvicted,OffHeap:offHeapLNsLoaded,OffHeap:offHeapLNsStored,OffHeap:offHeapLruSize,OffHeap:offHeapNodesEvicted,OffHeap:offHeapNodesMutated,OffHeap:offHeapNodesSkipped,OffHeap:offHeapNodesStripped,OffHeap:offHeapNodesTargeted,OffHeap:offHeapThreadUnavailable,OffHeap:offHeapTotalBlocks,OffHeap:offHeapTotalBytes,Op:priDelete,Op:priDeleteFail,Op:priInsert,Op:priInsertFail,Op:priPosition,Op:priSearch,Op:priSearchFail,Op:priUpdate,Op:secDelete,Op:secInsert,Op:secPosition,Op:secSearch,Op:secSearchFail,Op:secUpdate,Replay:latestCommitLagMs,Replay:maxCommitProcessingNanos,Replay:minCommitProcessingNanos,Replay:nAborts,Replay:nCommitAcks,Replay:nCommitNoSyncs,Replay:nCommitSyncs,Replay:nCommitWriteNoSyncs,Replay:nCommits,Replay:nElapsedTxnTime,Replay:nGroupCommitMaxExceeded,Replay:nGroupCommitTimeouts,Replay:nGroupCommitTxns,Replay:nGroupCommits,Replay:nLNs,Replay:nMessageQueueOverflows,Replay:nNameLNs,Replay:totalCommitLagMs,Replay:totalCommitProcessingNanos,VLSNIndex:nBucketsCreated,VLSNIndex:nHeadBucketsDeleted,VLSNIndex:nHits,VLSNIndex:nMisses,VLSNIndex:nTailBucketsDeleted
2019-07-15 17:29:11.720 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,16875205,4688,95944,1456, ,18, ,1, , , , , , , , , ,18,18, , , ,2,14,20, ,1,1, , , , , , , , , , , , , ,51216,2,44398,44398, , , , , ,30,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1563202201278, , , , , , ,0, , , , , , , ,1563202207596,349, , , , ,16777216, , , ,1,10, ,10, , , , , ,16,1, , , ,1,1, , , , , , ,110,1, , , , , , , , , , ,167206368,-1, , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2019-07-15 17:30:11.725 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,16875205,4688,95944,1456, ,18, , , , , , , , , , , ,18,18, , , ,2,14,20, , , , , , , , , , , , , , , , ,51216,2,44398,44398, , , , , ,30,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1563202201278, , , , , , ,0, , , , , , , ,1563202207596,349, , , , ,16777216, , , , , , , , , , , , ,16, , , , , ,1, , , , , , , , , , , , , , , , , , ,170553392,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2019-07-15 17:31:11.730 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,16875205,4688,95944,1456, ,18, ,41, , , , , , , , , ,18,18, , , ,2,14,20, ,1,1, , , , , , , , , , , , , ,51216,2,44398,44398, , , , , ,30,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1563202201278, , , , , , ,0, , , , , , , ,1563202207596,349, , , , ,16777216, , , ,1,11, ,11, , , , , ,16,1, , , ,1,1, , , , , , ,110,1, , , , , , , , , , ,173261312,-1, , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,40,21,10, , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2019-07-15 17:32:11.734 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,16875205,4688,95944,1456, ,18, , , , , , , , , , , ,18,18, , , ,2,14,20, , , , , , , , , , , , , , , , ,51216,2,44398,44398, , , , , ,30,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1563202201278, , , , , , ,0, , , , , , , ,1563202207596,349, , , , ,16777216, , , , , , , , , , , , ,16, , , , , ,1, , , , , , , , , , , , , , , , , , ,176294672,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2019-07-15 17:33:11.738 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,16875205,4688,95944,1456, ,18, ,1, , , , , , , , , ,18,18, , , ,2,14,20, ,1,1, , , , , , , , , , , , , ,51216,2,44398,44398, , , , , ,30,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1563202201278, , , , , , ,0, , , , , , , ,1563202207596,349, , , , ,16777216, , , ,1,11, ,11, , , , , ,16,1, , , ,1,1, , , , , , ,110,1, , , , , , , , ,1,3,50514176,-1, , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2019-07-15 17:34:11.743 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,16875205,4688,95944,1456, ,18, , , , , , , , , , , ,18,18, , , ,2,14,20, , , , , , , , , , , , , , , , ,51216,2,44398,44398, , , , , ,30,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1563202201278, , , , , , ,0, , , , , , , ,1563202207596,349, , , , ,16777216, , , , , , , , , , , , ,16, , , , , ,1, , , , , , , , , , , , , , , , , , ,54621168,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2019-07-15 17:35:11.748 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,16875205,4688,95944,1456, ,18, ,1, , , , , , , , , ,18,18, , , ,2,14,20, ,1,1, , , , , , , , , , , , , ,51216,2,44398,44398, , , , , ,30,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1563202201278, , , , , , ,0, , , , , , , ,1563202207596,349, , , , ,16777216, , , ,1,10, ,10, , , , , ,16,1, , , ,1,1, , , , , , ,110,1, , , , , , , , , , ,57368352,-1, , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2019-07-15 17:36:11.753 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,16875205,4688,95944,1456, ,18, , , , , , , , , , , ,18,18, , , ,2,14,20, , , , , , , , , , , , , , , , ,51216,2,44398,44398, , , , , ,30,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1563202201278, , , , , , ,0, , , , , , , ,1563202207596,349, , , , ,16777216, , , , , , , , , , , , ,16, , , , , ,1, , , , , , , , , , , , , , , , , , ,60605720,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2019-07-15 17:37:11.759 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,16875205,4688,95944,1456, ,18, ,1, , , , , , , , , ,18,18, , , ,2,14,20, ,1,1, , , , , , , , , , , , , ,51216,2,44398,44398, , , , , ,30,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1563202201278, , , , , , ,0, , , , , , , ,1563202207596,349, , , , ,16777216, , , ,1,10, ,10, , , , , ,16,1, , , ,1,1, , , , , , ,110,1, , , , , , , , , , ,62974088,-1, , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2019-07-15 17:38:11.763 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,16875205,4688,95944,1456, ,18, , , , , , , , , , , ,18,18, , , ,2,14,20, , , , , , , , , , , , , , , , ,51216,2,44398,44398, , , , , ,30,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1563202201278, , , , , , ,0, , , , , , , ,1563202207596,349, , , , ,16777216, , , , , , , , , , , , ,16, , , , , ,1, , , , , , , , , , , , , , , , , , ,66712928,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2019-07-15 17:39:11.768 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,16875205,4688,95944,1456, ,18, ,1, , , , , , , , , ,18,18, , , ,2,14,20, ,1,1, , , , , , , , , , , , , ,51216,2,44398,44398, , , , , ,30,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1563202201278, , , , , , ,0, , , , , , , ,1563202207596,349, , , , ,16777216, , , ,1,10, ,10, , , , , ,16,1, , , ,1,1, , , , , , ,110,1, , , , , , , , , , ,69486200,-1, , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2019-07-15 17:40:11.774 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,16875205,4688,95944,1456, ,18, , , , , , , , , , , ,18,18, , , ,2,14,20, , , , , , , , , , , , , , , , ,51216,2,44398,44398, , , , , ,30,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1563202201278, , , , , , ,0, , , , , , , ,1563202207596,349, , , , ,16777216, , , , , , , , , , , , ,16, , , , , ,1, , , , , , , , , , , , , , , , , , ,72809424,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2019-07-15 17:41:11.780 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,16875205,4688,95944,1456, ,18, ,1, , , , , , , , , ,18,18, , , ,2,14,20, ,1,1, , , , , , , , , , , , , ,51216,2,44398,44398, , , , , ,30,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1563202201278, , , , , , ,0, , , , , , , ,1563202207596,349, , , , ,16777216, , , ,1,10, ,10, , , , , ,16,1, , , ,1,1, , , , , , ,110,1, , , , , , , , , , ,75343184,-1, , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2019-07-15 17:42:11.784 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,16875205,4688,95944,1456, ,18, , , , , , , , , , , ,18,18, , , ,2,14,20, , , , , , , , , , , , , , , , ,51216,2,44398,44398, , , , , ,30,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1563202201278, , , , , , ,0, , , , , , , ,1563202207596,349, , , , ,16777216, , , , , , , , , , , , ,16, , , , , ,1, , , , , , , , , , , , , , , , , , ,77620904,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2019-07-15 17:43:11.790 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,16875205,4688,95944,1456, ,18, ,1, , , , , , , , , ,18,18, , , ,2,14,20, ,1,1, , , , , , , , , , , , , ,51216,2,44398,44398, , , , , ,30,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1563202201278, , , , , , ,0, , , , , , , ,1563202207596,349, , , , ,16777216, , , ,1,12, ,12, , , , , ,16,1, , , ,1,1, , , , , , ,110,1, , , , , , , , , , ,81168984,-1, , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2019-07-15 17:44:11.794 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,16875205,4688,95944,1456, ,18, , , , , , , , , , , ,18,18, , , ,2,14,20, , , , , , , , , , , , , , , , ,51216,2,44398,44398, , , , , ,30,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1563202201278, , , , , , ,0, , , , , , , ,1563202207596,349, , , , ,16777216, , , , , , , , , , , , ,16, , , , , ,1, , , , , , , , , , , , , , , , , , ,83532280,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2019-07-15 17:45:11.798 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,16875205,4688,95944,1456, ,18, ,1, , , , , , , , , ,18,18, , , ,2,14,20, ,1,1, , , , , , , , , , , , , ,51216,2,44398,44398, , , , , ,30,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1563202201278, , , , , , ,0, , , , , , , ,1563202207596,349, , , , ,16777216, , , ,1,11, ,11, , , , , ,16,1, , , ,1,1, , , , , , ,110,1, , , , , , , , , , ,87253336,-1, , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2019-07-15 17:46:11.804 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,16875205,4688,95944,1456, ,18, , , , , , , , , , , ,18,18, , , ,2,14,20, , , , , , , , , , , , , , , , ,51216,2,44398,44398, , , , , ,30,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1563202201278, , , , , , ,0, , , , , , , ,1563202207596,349, , , , ,16777216, , , , , , , , , , , , ,16, , , , , ,1, , , , , , , , , , , , , , , , , , ,89612856,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2019-07-15 17:47:11.811 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,16875205,4688,95944,1456, ,18, ,4, , , , , , , , , ,18,18, , , ,2,14,20, ,4,2, , , , , , , , , , , , , ,51216,2,44398,44398, , , , , ,28,28, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1563202201278, , , , , , ,0, , , , , , , ,1563212796197,352, , , ,17,16777216, , , ,2,11,1,21,1, ,2, , ,16,3, , , ,2,1, , , , , , ,4320,2,4895,2, , , , , , , , ,117602480,-1, , , , , , ,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,3,1, , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2019-07-15 17:48:11.815 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,16875205,4688,95944,1456, ,18, , , , , , , , , , , ,18,18, , , ,2,14,20, , , , , , , , , , , , , , , , ,51216,2,44398,44398, , , , , ,28,28, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1563202201278, , , , , , ,0, , , , , , , ,1563212796197,352, , , , ,16777216, , , , , , , , , , , , ,16, , , , , ,1, , , , , , , , , , , , , , , , , , ,120013384,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2019-07-15 17:49:11.821 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,16875205,4688,95944,1456, ,18, ,1, , , , , , , , , ,18,18, , , ,2,14,20, ,1,1, , , , , , , , , , , , , ,51216,2,44398,44398, , , , , ,28,28, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1563202201278, , , , , , ,0, , , , , , , ,1563212796197,352, , , , ,16777216, , , ,1,10, ,10, , , , , ,16,1, , , ,1,1, , , , , , ,110,1, , , , , , , , , , ,125201184,-1, , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2019-07-15 17:50:11.825 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,16875205,4688,95944,1456, ,18, , , , , , , , , , , ,18,18, , , ,2,14,20, , , , , , , , , , , , , , , , ,51216,2,44398,44398, , , , , ,28,28, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1563202201278, , , , , , ,0, , , , , , , ,1563212796197,352, , , , ,16777216, , , , , , , , , , , , ,16, , , , , ,1, , , , , , , , , , , , , , , , , , ,127545320,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2019-07-15 17:51:11.832 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,16875205,4688,95944,1456, ,18, ,41, , , , , , , , , ,18,18, , , ,2,14,20, ,1,1, , , , , , , , , , , , , ,51216,2,44398,44398, , , , , ,28,28, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1563202201278, , , , , , ,0, , , , , , , ,1563212796197,352, , , , ,16777216, , , ,1,9, ,9, , , , , ,16,1, , , ,1,1, , , , , , ,110,1, , , , , , ,1,80,1,4,54661064,-1, , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,40,21,10, , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2019-07-15 17:52:11.849 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,16875205,4688,95944,1456, ,18, , , , , , , , , , , ,18,18, , , ,2,14,20, , , , , , , , , , , , , , , , ,51216,2,44398,44398, , , , , ,28,28, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1563202201278, , , , , , ,0, , , , , , , ,1563212796197,352, , , , ,16777216, , , , , , , , , , , , ,16, , , , , ,1, , , , , , , , , , , , , , , , , , ,58489272,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2019-07-15 17:59:04.825 UTC, , , , , , , , , , , , , , , , , , ,125,16823125,4304,45784, , ,7, ,132,7,0.05, , , , , , , ,7,7, ,5, ,2,4,9, ,115,24, , , , , , , , , , , , , ,61206,3,60089,60089,1, ,5,10, ,28,28, , , , , ,1,296, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1563213544660, , , , , , , , , , , , , , , , , , , , ,16777216, , , ,40,12,2,13,2,4,2, , ,16,3, , , ,40, ,4096,1, , , , ,10565522,53,1347,2, , , , ,1,12,2,16,87236096,-1, , , , , , ,117, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-07-15 18:00:04.834 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,16833621,4688,54360,1456, ,8, ,51,1, , , , , , , , ,8,8, , , ,2,4,10, ,47,25, , , , , , , , , , , , , ,61206,3,60089,60089, , , , , ,26,26, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1563213544660, , , , , , ,0, , , , , , , ,1563213550927,355, , , ,15,16777216, , , ,29,12, ,22, ,3,2, , ,16,2, , , ,29,1, , , , , , ,35959,32,3748,2, , , , ,1,18,1,6,143155904,-1, , , , , , ,65, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,7,1, , , , , , , ,0,0, , , , , , , , , , , , , , , , ,1, , , , 
2019-07-15 18:01:04.839 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,16833621,4688,54360,1456, ,8, , , , , , , , , , , ,8,8, , , ,2,4,10, , , , , , , , , , , , , , , , ,61206,3,60089,60089, , , , , ,26,26, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1563213544660, , , , , , ,0, , , , , , , ,1563213550927,355, , , , ,16777216, , , , , , , , , , , , ,16, , , , , ,1, , , , , , , , , , , , , , , , , , ,147776616,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2019-07-15 18:02:04.844 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,16837597,4688,58336,1456, ,9, ,1,1, , , , , , , , ,9,9, , , ,2,5,11, ,1,1, , , , , , , , , , , , , ,61206,3,60089,60089, , , , , ,26,26, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1563213544660, , , , , , ,0, , , , , , , ,1563213550927,355, , , , ,16777216, , , ,3,11, ,11, , , , , ,16,1, , , ,3,1, , , , , , ,8302,3, , , , , , , , , , ,154035168,-1, , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2019-07-15 18:03:04.850 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,16837597,4688,58336,1456, ,9, , , , , , , , , , , ,9,9, , , ,2,5,11, , , , , , , , , , , , , , , , ,61206,3,60089,60089, , , , , ,26,26, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1563213544660, , , , , , ,0, , , , , , , ,1563213550927,355, , , , ,16777216, , , , , , , , , , , , ,16, , , , , ,1, , , , , , , , , , , , , , , , , , ,156763128,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2019-07-15 18:04:04.855 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,16841597,4688,62336,1456, ,10, ,1,1, , , , , , , , ,10,10, , , ,2,6,12, ,1,1, , , , , , , , , , , , , ,61206,3,60089,60089, , , , , ,26,26, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1563213544660, , , , , , ,0, , , , , , , ,1563213550927,355, , , , ,16777216, , , ,3,10, ,10, , , , , ,16,1, , , ,3,1, , , , , , ,8302,3, , , , , , , , , , ,164605528,-1, , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
